22_274_626,110,16,预警,2023-09-05 11:48:02,2023-09-05 11:50:19,2
24_248_650,112,11,预警,2023-09-05 11:49:38,2023-09-05 11:50:21,23
28_223_698,116,1,预警,2023-09-05 11:50:22,2023-09-05 11:50:23,3
22_278_665,110,4,运行,2023-09-05 11:48:21,2023-09-05 11:50:25,14
30_224_625,116,27,预警,2023-09-05 11:50:26,2023-09-05 11:50:27,7
24_226_652,110,26,停止,2023-09-05 11:49:26,2023-09-05 11:50:29,7
23_221_637,114,27,预警,2023-09-05 11:50:27,2023-09-05 11:50:31,28
28_274_614,117,6,预警,2023-09-05 11:48:06,2023-09-05 11:50:33,7
24_253_648,110,1,停止,2023-09-05 11:50:13,2023-09-05 11:50:35,6
25_285_639,112,24,运行,2023-09-05 11:48:49,2023-09-05 11:50:38,6
25_213_700,113,0,预警,2023-09-05 11:48:17,2023-09-05 11:50:40,1
21_300_649,109,28,预警,2023-09-05 11:48:30,2023-09-05 11:50:42,20
27_275_623,109,5,预警,2023-09-05 11:50:43,2023-09-05 11:50:44,25
27_210_676,111,25,停止,2023-09-05 11:48:28,2023-09-05 11:50:46,8
30_280_622,116,15,预警,2023-09-05 11:48:27,2023-09-05 11:50:48,9
23_249_659,111,8,预警,2023-09-05 11:50:10,2023-09-05 11:50:50,15
20_265_624,117,22,预警,2023-09-05 11:49:32,2023-09-05 11:50:52,24
20_271_663,111,24,预警,2023-09-05 11:48:36,2023-09-05 11:50:54,2
20_276_666,110,9,预警,2023-09-05 11:48:49,2023-09-05 11:50:56,22
22_224_611,111,28,预警,2023-09-05 11:48:36,2023-09-05 11:50:58,12
25_260_628,117,2,预警,2023-09-05 11:48:43,2023-09-05 11:51:00,3
27_258_642,116,6,预警,2023-09-05 11:49:31,2023-09-05 11:51:02,17
24_221_612,110,0,预警,2023-09-05 11:50:17,2023-09-05 11:51:04,26
25_254_677,116,17,预警,2023-09-05 11:49:15,2023-09-05 11:51:06,23
22_289_634,111,28,停止,2023-09-05 11:50:14,2023-09-05 11:51:08,16
26_247_664,117,24,预警,2023-09-05 11:49:32,2023-09-05 11:51:10,21
21_226_682,116,2,预警,2023-09-05 11:50:36,2023-09-05 11:51:12,20
26_287_700,110,16,预警,2023-09-05 11:50:15,2023-09-05 11:51:14,0
28_298_678,112,13,运行,2023-09-05 11:51:14,2023-09-05 11:51:16,4
24_269_611,116,26,停止,2023-09-05 11:50:23,2023-09-05 11:51:19,29
25_259_674,116,10,预警,2023-09-05 11:50:37,2023-09-05 11:51:21,7
20_263_681,112,25,预警,2023-09-05 11:50:01,2023-09-05 11:51:23,9
28_239_627,117,20,预警,2023-09-05 11:49:04,2023-09-05 11:51:25,20
20_290_615,110,0,预警,2023-09-05 11:51:10,2023-09-05 11:51:27,9
21_259_683,114,7,预警,2023-09-05 11:50:32,2023-09-05 11:51:29,14
27_281_675,115,27,预警,2023-09-05 11:50:26,2023-09-05 11:51:31,4
26_237_624,111,2,预警,2023-09-05 11:49:45,2023-09-05 11:51:33,11
27_243_641,111,15,运行,2023-09-05 11:50:51,2023-09-05 11:51:35,16
22_277_601,113,4,停止,2023-09-05 11:50:51,2023-09-05 11:51:37,11
29_234_687,112,5,预警,2023-09-05 11:49:16,2023-09-05 11:51:39,30
28_260_667,113,18,预警,2023-09-05 11:50:31,2023-09-05 11:51:41,17
29_239_661,109,11,预警,2023-09-05 11:50:00,2023-09-05 11:51:43,26
24_267_604,112,21,运行,2023-09-05 11:50:38,2023-09-05 11:51:45,5
20_215_654,110,9,停止,2023-09-05 11:50:09,2023-09-05 11:51:47,10
22_272_603,112,11,预警,2023-09-05 11:50:57,2023-09-05 11:51:49,19
23_219_656,111,1,预警,2023-09-05 11:49:48,2023-09-05 11:51:51,25
23_202_689,114,12,预警,2023-09-05 11:49:52,2023-09-05 11:51:53,10
26_283_683,112,16,运行,2023-09-05 11:51:42,2023-09-05 11:51:55,29
29_252_619,115,29,运行,2023-09-05 11:51:44,2023-09-05 11:51:57,19
22_270_615,112,21,运行,2023-09-05 11:49:41,2023-09-05 11:51:59,15
30_240_648,111,0,预警,2023-09-05 11:49:32,2023-09-05 11:52:02,7
29_252_646,112,11,预警,2023-09-05 11:51:30,2023-09-05 11:52:04,12
21_225_696,110,26,停止,2023-09-05 11:52:00,2023-09-05 11:52:06,20
23_263_697,115,21,运行,2023-09-05 11:52:08,2023-09-05 11:52:08,5
22_270_681,117,11,预警,2023-09-05 11:50:25,2023-09-05 11:52:10,23
26_262_686,112,10,预警,2023-09-05 11:51:39,2023-09-05 11:52:12,6
28_229_604,109,1,预警,2023-09-05 11:51:37,2023-09-05 11:52:14,26
27_280_605,112,25,运行,2023-09-05 11:50:12,2023-09-05 11:52:16,20
21_226_625,112,14,预警,2023-09-05 11:50:29,2023-09-05 11:52:18,0
21_234_654,116,8,预警,2023-09-05 11:50:24,2023-09-05 11:52:20,4
24_265_647,114,22,预警,2023-09-05 11:50:55,2023-09-05 11:52:22,22
28_252_608,112,19,预警,2023-09-05 11:50:06,2023-09-05 11:52:24,10
23_244_616,113,23,停止,2023-09-05 11:50:24,2023-09-05 11:52:26,21
23_255_641,110,21,停止,2023-09-05 11:51:57,2023-09-05 11:52:28,4
27_259_692,110,13,预警,2023-09-05 11:50:22,2023-09-05 11:52:30,0
29_269_688,117,0,预警,2023-09-05 11:50:35,2023-09-05 11:52:32,3
27_277_671,116,27,预警,2023-09-05 11:50:57,2023-09-05 11:52:34,6
20_221_678,115,3,停止,2023-09-05 11:51:43,2023-09-05 11:52:36,23
27_213_679,113,14,停止,2023-09-05 11:52:32,2023-09-05 11:52:38,2
24_251_683,117,11,预警,2023-09-05 11:52:27,2023-09-05 11:52:40,6
26_244_633,114,11,预警,2023-09-05 11:50:15,2023-09-05 11:52:42,27
27_244_652,113,25,预警,2023-09-05 11:50:23,2023-09-05 11:52:44,12
29_259_656,115,3,预警,2023-09-05 11:50:53,2023-09-05 11:52:47,1
25_251_693,116,16,停止,2023-09-05 11:51:52,2023-09-05 11:52:49,14
26_254_645,116,21,预警,2023-09-05 11:51:24,2023-09-05 11:52:51,4
21_254_686,114,25,预警,2023-09-05 11:50:55,2023-09-05 11:52:53,6
30_214_689,114,15,停止,2023-09-05 11:51:35,2023-09-05 11:52:55,25
28_231_676,117,24,预警,2023-09-05 11:51:20,2023-09-05 11:52:57,14
30_245_643,113,14,停止,2023-09-05 11:51:38,2023-09-05 11:52:59,24
25_235_609,113,17,预警,2023-09-05 11:52:20,2023-09-05 11:53:01,25
27_279_612,117,26,预警,2023-09-05 11:52:52,2023-09-05 11:53:03,10
23_285_677,111,2,停止,2023-09-05 11:51:38,2023-09-05 11:53:05,5
27_299_616,111,24,预警,2023-09-05 11:52:29,2023-09-05 11:53:07,0
30_248_657,110,15,预警,2023-09-05 11:53:02,2023-09-05 11:53:09,10
27_230_633,112,10,预警,2023-09-05 11:52:08,2023-09-05 11:53:11,2
23_290_638,114,25,预警,2023-09-05 11:52:06,2023-09-05 11:53:13,21
26_280_633,116,30,运行,2023-09-05 11:52:43,2023-09-05 11:53:15,2
29_246_618,113,21,预警,2023-09-05 11:50:58,2023-09-05 11:53:17,22
29_226_695,113,19,预警,2023-09-05 11:51:41,2023-09-05 11:53:19,6
25_251_633,114,13,预警,2023-09-05 11:52:04,2023-09-05 11:53:21,15
27_293_618,111,25,预警,2023-09-05 11:51:36,2023-09-05 11:53:23,18
21_240_644,116,7,运行,2023-09-05 11:53:09,2023-09-05 11:53:25,11
20_213_669,111,30,运行,2023-09-05 11:52:25,2023-09-05 11:53:27,27
29_207_672,111,29,运行,2023-09-05 11:53:11,2023-09-05 11:53:29,6
22_295_603,113,8,预警,2023-09-05 11:51:08,2023-09-05 11:53:32,15
23_206_617,114,6,预警,2023-09-05 11:52:14,2023-09-05 11:53:34,6
24_214_641,112,2,预警,2023-09-05 11:51:09,2023-09-05 11:53:36,25
28_291_618,112,17,预警,2023-09-05 11:51:13,2023-09-05 11:53:38,5
22_209_623,110,5,预警,2023-09-05 11:52:26,2023-09-05 11:53:40,27
28_254_647,117,27,预警,2023-09-05 11:52:11,2023-09-05 11:53:42,10
30_222_692,114,12,预警,2023-09-05 11:52:40,2023-09-05 11:53:44,30
27_279_620,117,3,停止,2023-09-05 11:52:01,2023-09-05 11:53:46,26
30_249_668,109,2,运行,2023-09-05 11:52:32,2023-09-05 11:53:48,2
22_237_625,115,5,预警,2023-09-05 11:53:31,2023-09-05 11:53:50,11
25_246_677,112,2,预警,2023-09-05 11:51:57,2023-09-05 11:53:52,13
21_277_662,115,1,预警,2023-09-05 11:52:57,2023-09-05 11:53:54,22
28_236_669,112,16,运行,2023-09-05 11:53:49,2023-09-05 11:53:56,22
21_234_612,114,25,预警,2023-09-05 11:53:43,2023-09-05 11:53:58,27
20_224_678,117,23,预警,2023-09-05 11:52:35,2023-09-05 11:54:00,28
20_269_643,110,0,预警,2023-09-05 11:52:57,2023-09-05 11:54:02,6
23_263_627,111,21,预警,2023-09-05 11:53:03,2023-09-05 11:54:04,17
22_260_635,109,26,停止,2023-09-05 11:53:51,2023-09-05 11:54:06,28
21_203_617,117,24,预警,2023-09-05 11:53:17,2023-09-05 11:54:09,29
21_220_660,114,10,预警,2023-09-05 11:52:25,2023-09-05 11:54:11,13
30_255_692,111,27,预警,2023-09-05 11:53:45,2023-09-05 11:54:13,29
27_241_657,109,27,停止,2023-09-05 11:52:44,2023-09-05 11:54:15,3
22_296_681,116,11,预警,2023-09-05 11:52:45,2023-09-05 11:54:17,15
23_291_616,111,17,停止,2023-09-05 11:54:10,2023-09-05 11:54:19,0
26_251_666,113,9,预警,2023-09-05 11:53:26,2023-09-05 11:54:21,28
26_279_605,117,2,预警,2023-09-05 11:52:45,2023-09-05 11:54:23,29
21_236_635,112,29,预警,2023-09-05 11:54:06,2023-09-05 11:54:25,5
27_292_681,111,13,预警,2023-09-05 11:53:01,2023-09-05 11:54:27,17
30_245_621,115,16,预警,2023-09-05 11:53:04,2023-09-05 11:54:29,30
29_297_648,116,2,预警,2023-09-05 11:54:18,2023-09-05 11:54:31,16
26_265_647,110,8,预警,2023-09-05 11:54:07,2023-09-05 11:54:33,17
28_242_673,112,9,停止,2023-09-05 11:54:11,2023-09-05 11:54:35,10
27_207_668,117,24,预警,2023-09-05 11:52:53,2023-09-05 11:54:37,18
30_283_693,110,7,预警,2023-09-05 11:53:16,2023-09-05 11:54:39,1
27_270_685,111,7,预警,2023-09-05 11:54:15,2023-09-05 11:54:41,4
29_265_621,115,15,预警,2023-09-05 11:53:03,2023-09-05 11:54:43,9
23_206_649,111,20,停止,2023-09-05 11:53:53,2023-09-05 11:54:45,22
23_283_698,110,6,预警,2023-09-05 11:52:49,2023-09-05 11:54:47,7
23_223_651,111,30,停止,2023-09-05 11:52:27,2023-09-05 11:54:49,13
20_296_634,112,1,预警,2023-09-05 11:54:19,2023-09-05 11:54:51,2
20_266_617,110,18,预警,2023-09-05 11:54:34,2023-09-05 11:54:53,23
22_205_613,112,19,停止,2023-09-05 11:54:18,2023-09-05 11:54:56,21
30_297_677,115,30,预警,2023-09-05 11:52:45,2023-09-05 11:54:58,29
21_289_600,114,20,预警,2023-09-05 11:54:19,2023-09-05 11:55:00,1
25_233_687,113,12,预警,2023-09-05 11:53:50,2023-09-05 11:55:02,10
29_273_672,111,16,预警,2023-09-05 11:53:17,2023-09-05 11:55:04,23
20_245_606,112,15,预警,2023-09-05 11:53:29,2023-09-05 11:55:06,10
21_250_621,113,15,预警,2023-09-05 11:54:41,2023-09-05 11:55:08,19
22_300_614,111,3,预警,2023-09-05 11:52:59,2023-09-05 11:55:10,11
22_277_650,111,10,预警,2023-09-05 11:55:12,2023-09-05 11:55:12,28
24_278_685,117,28,预警,2023-09-05 11:54:48,2023-09-05 11:55:14,21
26_269_601,115,2,运行,2023-09-05 11:53:00,2023-09-05 11:55:16,20
29_260_690,113,19,停止,2023-09-05 11:53:53,2023-09-05 11:55:18,20
29_274_649,114,22,预警,2023-09-05 11:52:56,2023-09-05 11:55:20,10
21_208_601,116,27,预警,2023-09-05 11:53:11,2023-09-05 11:55:22,1
27_259_649,112,28,预警,2023-09-05 11:54:23,2023-09-05 11:55:24,10
23_276_627,116,28,停止,2023-09-05 11:54:05,2023-09-05 11:55:26,8
30_254_677,110,5,运行,2023-09-05 11:53:11,2023-09-05 11:55:28,7
28_226_688,110,18,预警,2023-09-05 11:53:16,2023-09-05 11:55:30,15
26_243_644,114,19,预警,2023-09-05 11:53:32,2023-09-05 11:55:32,24
22_274_625,109,18,预警,2023-09-05 11:54:19,2023-09-05 11:55:34,21
25_271_654,117,9,预警,2023-09-05 11:54:14,2023-09-05 11:55:36,19
21_293_665,110,23,停止,2023-09-05 11:54:49,2023-09-05 11:55:38,18
23_200_613,115,9,预警,2023-09-05 11:53:56,2023-09-05 11:55:40,12
22_231_684,117,18,预警,2023-09-05 11:54:27,2023-09-05 11:55:43,16
20_216_691,109,18,运行,2023-09-05 11:55:30,2023-09-05 11:55:45,18
24_251_697,112,4,预警,2023-09-05 11:53:18,2023-09-05 11:55:47,26
27_266_627,112,26,运行,2023-09-05 11:53:54,2023-09-05 11:55:49,11
26_273_686,116,1,预警,2023-09-05 11:55:24,2023-09-05 11:55:51,10
23_282_634,110,9,预警,2023-09-05 11:54:26,2023-09-05 11:55:53,8
26_273_621,117,30,停止,2023-09-05 11:53:30,2023-09-05 11:55:55,19
25_281_700,115,30,运行,2023-09-05 11:54:37,2023-09-05 11:55:57,13
24_232_647,114,21,运行,2023-09-05 11:55:34,2023-09-05 11:55:59,8
29_268_606,111,7,预警,2023-09-05 11:55:53,2023-09-05 11:56:01,24
28_209_613,117,0,预警,2023-09-05 11:54:25,2023-09-05 11:56:03,18
25_269_637,110,7,停止,2023-09-05 11:54:06,2023-09-05 11:56:05,12
27_283_645,116,11,运行,2023-09-05 11:53:57,2023-09-05 11:56:07,14
22_258_673,110,22,停止,2023-09-05 11:54:45,2023-09-05 11:56:09,17
30_256_629,110,17,预警,2023-09-05 11:54:05,2023-09-05 11:56:11,1
26_235_657,113,11,预警,2023-09-05 11:56:11,2023-09-05 11:56:13,22
25_300_621,112,18,预警,2023-09-05 11:55:42,2023-09-05 11:56:15,26
23_250_625,116,9,预警,2023-09-05 11:54:40,2023-09-05 11:56:17,24
24_292_600,114,22,预警,2023-09-05 11:54:13,2023-09-05 11:56:19,17
25_268_659,111,1,预警,2023-09-05 11:56:16,2023-09-05 11:56:21,23
29_273_656,115,1,预警,2023-09-05 11:55:30,2023-09-05 11:56:24,26
24_234_622,117,2,停止,2023-09-05 11:55:21,2023-09-05 11:56:26,23
22_207_695,115,21,停止,2023-09-05 11:56:07,2023-09-05 11:56:28,20
27_225_641,109,10,预警,2023-09-05 11:54:58,2023-09-05 11:56:30,27
24_265_646,111,11,预警,2023-09-05 11:56:16,2023-09-05 11:56:32,19
21_249_676,110,22,预警,2023-09-05 11:55:09,2023-09-05 11:56:34,15
20_212_684,115,3,停止,2023-09-05 11:56:11,2023-09-05 11:56:36,6
29_266_685,113,8,预警,2023-09-05 11:54:20,2023-09-05 11:56:38,17
21_245_665,111,19,预警,2023-09-05 11:56:34,2023-09-05 11:56:40,1
28_299_669,111,12,预警,2023-09-05 11:56:11,2023-09-05 11:56:42,23
29_243_618,115,9,预警,2023-09-05 11:54:17,2023-09-05 11:56:44,9
23_269_623,113,17,停止,2023-09-05 11:56:25,2023-09-05 11:56:46,17
28_223_634,116,25,预警,2023-09-05 11:55:27,2023-09-05 11:56:48,9
25_244_673,115,22,预警,2023-09-05 11:54:35,2023-09-05 11:56:50,3
24_219_684,113,17,预警,2023-09-05 11:55:31,2023-09-05 11:56:52,29
26_242_626,115,15,预警,2023-09-05 11:56:53,2023-09-05 11:56:54,21
25_262_643,117,11,停止,2023-09-05 11:55:23,2023-09-05 11:56:56,8
22_250_659,113,17,预警,2023-09-05 11:54:30,2023-09-05 11:56:58,21
25_273_692,112,18,预警,2023-09-05 11:56:45,2023-09-05 11:57:00,1
22_203_614,111,10,预警,2023-09-05 11:54:34,2023-09-05 11:57:02,2
21_219_667,114,7,预警,2023-09-05 11:56:07,2023-09-05 11:57:04,28
26_277_639,109,5,运行,2023-09-05 11:56:42,2023-09-05 11:57:07,24
28_269_650,114,5,停止,2023-09-05 11:54:40,2023-09-05 11:57:09,26
21_266_663,116,27,预警,2023-09-05 11:55:05,2023-09-05 11:57:11,10
29_235_655,114,27,预警,2023-09-05 11:56:40,2023-09-05 11:57:13,26
22_277_689,109,9,停止,2023-09-05 11:56:20,2023-09-05 11:57:15,27
30_276_608,111,16,预警,2023-09-05 11:56:48,2023-09-05 11:57:17,20
22_297_687,112,12,运行,2023-09-05 11:56:47,2023-09-05 11:57:19,20
24_282_680,111,9,预警,2023-09-05 11:56:45,2023-09-05 11:57:21,21
21_225_647,113,27,预警,2023-09-05 11:56:14,2023-09-05 11:57:23,16
26_245_647,116,22,运行,2023-09-05 11:55:19,2023-09-05 11:57:25,30
28_235_698,114,17,运行,2023-09-05 11:55:54,2023-09-05 11:57:27,8
29_225_669,112,9,预警,2023-09-05 11:56:35,2023-09-05 11:57:29,12
20_300_635,109,5,预警,2023-09-05 11:56:16,2023-09-05 11:57:31,29
20_273_612,113,21,预警,2023-09-05 11:55:57,2023-09-05 11:57:33,12
23_207_637,114,8,预警,2023-09-05 11:57:03,2023-09-05 11:57:35,29
28_241_640,115,25,运行,2023-09-05 11:57:05,2023-09-05 11:57:37,30
22_293_611,115,28,停止,2023-09-05 11:55:42,2023-09-05 11:57:39,24
27_289_617,116,13,预警,2023-09-05 11:55:29,2023-09-05 11:57:41,14
29_217_600,117,12,预警,2023-09-05 11:57:03,2023-09-05 11:57:43,16
24_221_636,109,11,运行,2023-09-05 11:56:59,2023-09-05 11:57:45,16
23_218_689,110,1,预警,2023-09-05 11:56:26,2023-09-05 11:57:47,24
21_276_622,109,7,预警,2023-09-05 11:55:45,2023-09-05 11:57:49,15
30_269_665,116,30,预警,2023-09-05 11:56:35,2023-09-05 11:57:52,11
30_275_683,116,29,预警,2023-09-05 11:56:33,2023-09-05 11:57:54,4
28_249_602,112,26,运行,2023-09-05 11:56:22,2023-09-05 11:57:56,1
23_271_606,112,5,预警,2023-09-05 11:56:32,2023-09-05 11:57:58,10
21_210_632,111,17,预警,2023-09-05 11:55:58,2023-09-05 11:58:00,30
25_245_629,115,22,预警,2023-09-05 11:56:24,2023-09-05 11:58:02,8
22_286_682,117,9,预警,2023-09-05 11:57:29,2023-09-05 11:58:04,17
26_250_645,111,11,停止,2023-09-05 11:56:43,2023-09-05 11:58:06,24
29_282_682,117,17,运行,2023-09-05 11:56:22,2023-09-05 11:58:08,18
29_200_625,112,24,预警,2023-09-05 11:56:49,2023-09-05 11:58:10,28
22_293_613,111,6,预警,2023-09-05 11:56:56,2023-09-05 11:58:12,27
20_266_629,117,27,预警,2023-09-05 11:57:24,2023-09-05 11:58:14,12
21_265_628,113,17,预警,2023-09-05 11:57:41,2023-09-05 11:58:16,8
29_231_659,111,25,运行,2023-09-05 11:56:50,2023-09-05 11:58:18,5
23_231_661,114,20,预警,2023-09-05 11:56:58,2023-09-05 11:58:20,29
25_200_636,112,15,预警,2023-09-05 11:55:52,2023-09-05 11:58:22,1
29_217_607,115,26,预警,2023-09-05 11:57:17,2023-09-05 11:58:24,3
26_271_680,113,17,预警,2023-09-05 11:56:27,2023-09-05 11:58:26,15
29_247_675,109,20,运行,2023-09-05 11:58:18,2023-09-05 11:58:28,5
24_251_605,113,10,预警,2023-09-05 11:57:41,2023-09-05 11:58:30,0
21_220_640,109,3,预警,2023-09-05 11:57:20,2023-09-05 11:58:32,8
30_212_659,113,20,运行,2023-09-05 11:57:30,2023-09-05 11:58:35,10
24_213_633,111,16,预警,2023-09-05 11:56:43,2023-09-05 11:58:37,0
22_265_660,112,20,运行,2023-09-05 11:57:43,2023-09-05 11:58:39,30
23_271_645,114,23,预警,2023-09-05 11:57:50,2023-09-05 11:58:41,8
29_259_647,114,2,预警,2023-09-05 11:56:46,2023-09-05 11:58:43,23
28_238_653,110,22,停止,2023-09-05 11:57:54,2023-09-05 11:58:45,14
23_297_688,113,1,停止,2023-09-05 11:56:36,2023-09-05 11:58:47,25
20_292_683,116,4,运行,2023-09-05 11:58:25,2023-09-05 11:58:49,11
26_261_631,115,23,预警,2023-09-05 11:57:21,2023-09-05 11:58:51,4
29_241_669,111,18,预警,2023-09-05 11:57:21,2023-09-05 11:58:53,15
24_242_602,111,30,运行,2023-09-05 11:56:47,2023-09-05 11:58:55,21
20_228_682,114,11,预警,2023-09-05 11:57:42,2023-09-05 11:58:57,22
24_298_688,113,10,预警,2023-09-05 11:57:08,2023-09-05 11:58:59,2
20_268_635,116,23,预警,2023-09-05 11:58:59,2023-09-05 11:59:01,10
20_222_692,110,20,预警,2023-09-05 11:56:51,2023-09-05 11:59:03,16
23_298_666,111,30,预警,2023-09-05 11:57:09,2023-09-05 11:59:05,26
23_290_612,117,12,运行,2023-09-05 11:57:46,2023-09-05 11:59:07,24
24_266_601,111,28,运行,2023-09-05 11:56:54,2023-09-05 11:59:09,21
30_202_618,114,13,预警,2023-09-05 11:57:01,2023-09-05 11:59:11,23
21_215_648,112,6,预警,2023-09-05 11:57:37,2023-09-05 11:59:13,14
27_262_647,109,6,预警,2023-09-05 11:58:05,2023-09-05 11:59:16,15
26_281_623,114,12,预警,2023-09-05 11:58:31,2023-09-05 11:59:18,6
28_228_690,113,26,预警,2023-09-05 11:57:48,2023-09-05 11:59:20,22
30_280_604,113,13,预警,2023-09-05 11:59:03,2023-09-05 11:59:22,26
30_229_688,116,30,预警,2023-09-05 11:57:58,2023-09-05 11:59:24,22
28_221_670,111,16,预警,2023-09-05 11:58:33,2023-09-05 11:59:26,12
20_265_643,113,27,运行,2023-09-05 11:58:07,2023-09-05 11:59:28,27
22_281_686,111,15,预警,2023-09-05 11:58:48,2023-09-05 11:59:30,2
21_275_700,117,16,预警,2023-09-05 11:57:33,2023-09-05 11:59:32,2
24_283_645,109,11,预警,2023-09-05 11:57:17,2023-09-05 11:59:34,10
26_208_632,114,19,预警,2023-09-05 11:58:17,2023-09-05 11:59:36,22
27_289_640,116,19,预警,2023-09-05 11:58:32,2023-09-05 11:59:38,0
20_207_695,112,11,预警,2023-09-05 11:58:58,2023-09-05 11:59:40,6
20_248_636,112,27,预警,2023-09-05 11:58:54,2023-09-05 11:59:42,5
23_296_633,113,9,预警,2023-09-05 11:59:41,2023-09-05 11:59:44,0
23_235_664,117,16,运行,2023-09-05 11:57:17,2023-09-05 11:59:46,10
23_257_631,114,25,预警,2023-09-05 11:59:04,2023-09-05 11:59:48,17
21_266_689,116,15,预警,2023-09-05 11:58:11,2023-09-05 11:59:50,14
27_298_601,117,26,预警,2023-09-05 11:57:56,2023-09-05 11:59:52,28
23_280_681,114,18,预警,2023-09-05 11:57:29,2023-09-05 11:59:54,9
25_214_644,116,17,停止,2023-09-05 11:57:32,2023-09-05 11:59:56,13
22_216_655,114,17,运行,2023-09-05 11:57:39,2023-09-05 11:59:58,17
24_266_618,114,12,预警,2023-09-05 11:58:59,2023-09-05 12:00:00,6
23_288_653,117,15,预警,2023-09-05 11:58:32,2023-09-05 12:00:02,1
22_290_612,110,20,预警,2023-09-05 11:58:12,2023-09-05 12:00:05,30
30_300_602,117,5,运行,2023-09-05 11:58:33,2023-09-05 12:00:07,26
24_241_698,113,24,预警,2023-09-05 11:58:48,2023-09-05 12:00:09,17
25_296_679,112,15,预警,2023-09-05 11:57:53,2023-09-05 12:00:11,25
21_277_624,115,30,预警,2023-09-05 11:58:43,2023-09-05 12:00:13,5
23_263_633,112,8,停止,2023-09-05 11:58:45,2023-09-05 12:00:15,2
23_279_698,113,29,运行,2023-09-05 11:57:51,2023-09-05 12:00:17,26
26_222_698,111,12,预警,2023-09-05 11:58:43,2023-09-05 12:00:19,0
29_262_657,113,23,预警,2023-09-05 11:59:27,2023-09-05 12:00:21,23
28_276_621,110,29,预警,2023-09-05 11:58:33,2023-09-05 12:00:23,1
20_296_654,115,17,运行,2023-09-05 12:00:08,2023-09-05 12:00:25,11
21_220_669,114,16,预警,2023-09-05 11:59:00,2023-09-05 12:00:27,6
29_276_639,111,24,预警,2023-09-05 11:59:17,2023-09-05 12:00:29,12
28_281_630,116,10,预警,2023-09-05 12:00:17,2023-09-05 12:00:31,23
21_204_601,116,26,预警,2023-09-05 11:59:13,2023-09-05 12:00:33,22
23_206_676,117,27,运行,2023-09-05 11:59:38,2023-09-05 12:00:35,29
28_216_636,116,9,运行,2023-09-05 11:59:25,2023-09-05 12:00:37,5
24_205_630,111,15,预警,2023-09-05 11:58:19,2023-09-05 12:00:39,27
25_278_651,112,5,预警,2023-09-05 12:00:12,2023-09-05 12:00:41,10
29_244_634,113,15,预警,2023-09-05 12:00:32,2023-09-05 12:00:43,5
29_268_670,112,16,预警,2023-09-05 12:00:27,2023-09-05 12:00:45,26
25_297_657,111,13,预警,2023-09-05 11:59:21,2023-09-05 12:00:48,25
29_264_685,112,16,预警,2023-09-05 11:59:38,2023-09-05 12:00:50,12
26_277_692,111,20,预警,2023-09-05 11:59:25,2023-09-05 12:00:52,10
30_201_674,113,5,预警,2023-09-05 12:00:29,2023-09-05 12:00:54,19
27_276_600,117,17,停止,2023-09-05 11:59:05,2023-09-05 12:00:56,1
28_214_629,116,11,停止,2023-09-05 11:59:29,2023-09-05 12:00:58,3
29_244_684,109,16,预警,2023-09-05 12:00:39,2023-09-05 12:01:00,18
26_221_632,111,28,预警,2023-09-05 11:59:27,2023-09-05 12:01:02,20
29_245_619,113,24,预警,2023-09-05 12:01:01,2023-09-05 12:01:04,11
30_262_658,117,21,运行,2023-09-05 11:59:40,2023-09-05 12:01:06,5
29_269_639,112,23,停止,2023-09-05 12:00:48,2023-09-05 12:01:08,3
25_276_690,116,0,预警,2023-09-05 12:00:58,2023-09-05 12:01:10,25
29_228_627,115,5,预警,2023-09-05 12:00:54,2023-09-05 12:01:12,9
23_298_641,115,7,预警,2023-09-05 12:00:30,2023-09-05 12:01:14,19
23_202_607,115,8,预警,2023-09-05 12:00:24,2023-09-05 12:01:16,4
28_299_671,109,28,预警,2023-09-05 12:00:07,2023-09-05 12:01:18,26
22_264_606,113,0,预警,2023-09-05 11:59:00,2023-09-05 12:01:20,6
26_243_679,117,24,预警,2023-09-05 12:00:33,2023-09-05 12:01:22,19
20_257_681,111,21,预警,2023-09-05 12:01:20,2023-09-05 12:01:24,17
28_257_600,116,16,运行,2023-09-05 12:00:06,2023-09-05 12:01:26,19
29_241_686,111,3,预警,2023-09-05 12:00:40,2023-09-05 12:01:29,21
27_222_661,112,24,预警,2023-09-05 12:00:21,2023-09-05 12:01:31,20
21_213_605,114,10,预警,2023-09-05 12:00:12,2023-09-05 12:01:33,23
24_290_695,109,9,运行,2023-09-05 12:00:26,2023-09-05 12:01:35,12
26_213_657,113,26,预警,2023-09-05 12:01:09,2023-09-05 12:01:37,19
26_274_633,112,3,运行,2023-09-05 12:00:07,2023-09-05 12:01:39,30
25_272_632,116,8,预警,2023-09-05 12:00:27,2023-09-05 12:01:41,7
30_300_640,117,12,预警,2023-09-05 11:59:23,2023-09-05 12:01:43,20
27_226_690,115,11,运行,2023-09-05 12:00:17,2023-09-05 12:01:45,24
27_231_658,109,24,停止,2023-09-05 12:00:23,2023-09-05 12:01:47,2
25_272_652,113,9,运行,2023-09-05 12:00:30,2023-09-05 12:01:49,25
20_281_640,114,2,预警,2023-09-05 12:01:33,2023-09-05 12:01:51,4
24_247_662,111,15,预警,2023-09-05 12:00:55,2023-09-05 12:01:53,14
23_243_627,110,29,预警,2023-09-05 11:59:44,2023-09-05 12:01:55,25
